"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2011","3200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2011","53999000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intel","2012","33151000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intel","2012","2330000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intel","2012","53341000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2005","3879000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2005","12254953.162","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2005","21700000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2006","4374000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2006","12484847.732","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2006","21995000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2007","4575000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2007","11900495.007","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2007","21890000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2008","4558000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2008","12177304.777","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2008","24829000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2009","5311000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2009","11486951.271","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2009","23366000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2010","3749000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2010","13633900","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2010","25179000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2011","4206000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2011","13061000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2011","26034000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Intl paper","2012","3983000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Intl paper","2012","13600000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Intl paper","2012","27833000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2005","36504000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2005","1280438.76110975","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2005","50514000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2006","38267000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2006","1284906.00772216","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2006","53324000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2007","43344000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2007","1299629.8916192","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2007","61095000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2008","45236000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2008","1318394.04468227","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2008","63747000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2009","43563000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2009","1208328.0862404","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2009","61897000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2010","42795000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2010","1264767.291709","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2010","61587000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2011","44670000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2011","1216334.3275185","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2011","65030000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","J&j","2012","45566000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","J&j","2012","1191816.71656084","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","J&j","2012","67224000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2005","4565600000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2005","1091851","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2005","10177200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2006","4899200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2006","1122984","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2006","10906700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2007","5202000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2007","1150000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2007","11776000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2008","5367000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2008","1160000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2008","12822000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2009","5391000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2009","1150000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2009","12575000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2010","5289000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2010","1343409","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2010","12397000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2011","5152000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2011","1110000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2011","13198000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kellogg","2012","5434000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kellogg","2012","1040000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kellogg","2012","14197000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2005","5276800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2005","6230000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2005","15902600000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2006","5082100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2006","6010000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2006","16746900000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2007","5793300000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2007","6100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2007","18266000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2008","5858000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2008","6190000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2008","19415000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2009","6420000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2009","5980000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2009","19115000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2010","6550000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2010","5700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2010","19746000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2011","6152000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2011","5530000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Kimberly-clark","2011","20846000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Kimberly-clark","2012","6749000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Kimberly-clark","2012","5390000","http://demo.wikirate.org/Page_000006460"
