Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
3173451,https://wikirate.org/~3173451,Walk Free Foundation+MSA policy (revised),Missguided Limited,2016,In Development,https://wikirate.org/~3082985,,Has objectives rather than policies and these aren't specific. Charlotte Holt[https://wikirate.org/Charlotte_Holt].....2017-10-18 10:33:42 UTC,2015
3173507,https://wikirate.org/~3173507,Walk Free Foundation+MSA risk management (revised),Missguided Limited,2016,In Development,https://wikirate.org/~3082985,,Aims to begin to monitor suppliers more however doesn't continuously monitor. Charlotte Holt[https://wikirate.org/Charlotte_Holt].....2017-10-18 10:41:23 UTC,2015
3173623,https://wikirate.org/~3173623,Walk Free Foundation+MSA incidents identified,Missguided Limited,2016,No,https://wikirate.org/~3082985,,Don't give specific examples Charlotte Holt[https://wikirate.org/Charlotte_Holt].....2017-10-18 10:50:40 UTC,2015
3173669,https://wikirate.org/~3173669,Walk Free Foundation+MSA whistleblowing mechanism (revised),Missguided Limited,2016,No,https://wikirate.org/~3082985,,"We are alert to the risksof slavery servitude, forced labour and human trafficking (“Modern Slavery”) in our business and our wider supply chain. To tackle this both staff and suppliers are expected to report concerns and management are expected to act upon them Saskia[https://wikirate.org/Saskia].....2017-10-19 18:04:10 UTC Having the expectation that employees and suppliers will report issues, does not constitute a whistleblowing mechanism. Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2019-08-05 15:44:57 UTC",2015
3173718,https://wikirate.org/~3173718,Walk Free Foundation+MSA Business Performance Indicators,Missguided Limited,2016,No,https://wikirate.org/~3082985,,,2015
3173481,https://wikirate.org/~3173481,Walk Free Foundation+MSA supply chain disclosure,Missguided Limited,2016,No,https://wikirate.org/~3082985,,,2015
3173709,https://wikirate.org/~3173709,Walk Free Foundation+MSA Performance Indicators,Missguided Limited,2016,No,https://wikirate.org/~3082985,,,2015
3173605,https://wikirate.org/~3173605,Walk Free Foundation+MSA Identification of risks,Missguided Limited,2016,No,https://wikirate.org/~3082985,,,2015
3173284,https://wikirate.org/~3173284,Business & Human Rights Resource Centre+MSA statement signed,Missguided Limited,2016,Not signed,https://wikirate.org/~3082985,,No actual signature. Charlotte Holt[https://wikirate.org/Charlotte_Holt].....2017-10-18 10:23:01 UTC,2015
3173678,https://wikirate.org/~3173678,Walk Free Foundation+MSA training (revised),Missguided Limited,2016,"Training provided - not specified, In Development",https://wikirate.org/~3082985,,"To ensure a high level of understanding of the risks of Modern Slavery in our supply chains and in our business we provide guidance, training and assistance to our staff and suppliers.1 Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2021-03-22 13:35:01 UTC We are constantly looking at ways of doing more to tackle this global and multi-sector issue. Next year we intend to grow our current initiatives to prevent Modern Slavery including expanding the dedicated unit, joining groups that are specifically set up to tackle this issueandproviding furtherguidance and assistance to our supply chains.1 Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2021-03-22 13:35:12 UTC",2015
3173114,https://wikirate.org/~3173114,Business & Human Rights Resource Centre+Modern Slavery Statement,Missguided Limited,2016,Yes - UK Modern Slavery Act,https://wikirate.org/~3082985,,,2015
3143946,https://wikirate.org/~3143946,Walk Free Foundation+MSA risk management (revised),Mizuno Corporation,2016,Audits of suppliers (self- reporting),https://wikirate.org/~3084363,,,2015
3144022,https://wikirate.org/~3144022,Walk Free Foundation+MSA risk assessment,Mizuno Corporation,2016,Conducting research,https://wikirate.org/~3084363,,,2015
3143960,https://wikirate.org/~3143960,Walk Free Foundation+MSA supply chain disclosure,Mizuno Corporation,2016,Geographical,https://wikirate.org/~3084363,,,2015
3143933,https://wikirate.org/~3143933,Walk Free Foundation+MSA Business Performance Indicators,Mizuno Corporation,2016,No,https://wikirate.org/~3084363,,,2015
3143975,https://wikirate.org/~3143975,Walk Free Foundation+MSA Performance Indicators,Mizuno Corporation,2016,No,https://wikirate.org/~3084363,,,2015
3144033,https://wikirate.org/~3144033,Walk Free Foundation+MSA Identification of risks,Mizuno Corporation,2016,No,https://wikirate.org/~3084363,,,2015
3143916,https://wikirate.org/~3143916,Business & Human Rights Resource Centre+MSA statement signed,Mizuno Corporation,2016,Signed by other role,https://wikirate.org/~3084363,,its 2016 not 2017 Maharshi Satish Mirani[https://wikirate.org/Maharshi_Satish_Mirani].....2017-09-23 04:18:50 UTC,2015
3143937,https://wikirate.org/~3143937,Walk Free Foundation+MSA policy (revised),Mizuno Corporation,2016,Suppliers comply with laws and company’s policies (direct / tier 1),https://wikirate.org/~3084363,,,2015
3143987,https://wikirate.org/~3143987,Walk Free Foundation+MSA incidents identified,Mizuno Corporation,2016,Yes,https://wikirate.org/~3084363,,,2015
3143863,https://wikirate.org/~3143863,Business & Human Rights Resource Centre+Modern Slavery Statement,Mizuno Corporation,2016,Yes - UK Modern Slavery Act,https://wikirate.org/~3084363,,,2015
3165441,https://wikirate.org/~3165441,Walk Free Foundation+MSA incidents identified,Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165466,https://wikirate.org/~3165466,Walk Free Foundation+MSA incidents remediation (revised),Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165369,https://wikirate.org/~3165369,Walk Free Foundation+MSA risk management (revised),Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165578,https://wikirate.org/~3165578,Walk Free Foundation+MSA Business Performance Indicators,Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165365,https://wikirate.org/~3165365,Walk Free Foundation+MSA supply chain disclosure,Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165409,https://wikirate.org/~3165409,Walk Free Foundation+MSA risk assessment,Nissan Motor,2017,No,https://wikirate.org/~3153443,,"""Nissan’s Human Resources Department has in placean Agreement and Conditions of Employment document which deals with areas such as hours of work and working conditions to protect and safeguard employees from the risk of modernslavery and human trafficking."" Anne Poyet[https://wikirate.org/Anne_Poyet].....2017-10-17 18:44:55 UTC",2016
3165549,https://wikirate.org/~3165549,Walk Free Foundation+MSA Performance Indicators,Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165428,https://wikirate.org/~3165428,Walk Free Foundation+MSA Identification of risks,Nissan Motor,2017,No,https://wikirate.org/~3153443,,,2016
3165008,https://wikirate.org/~3165008,Business & Human Rights Resource Centre+MSA statement signed,Nissan Motor,2017,Not signed - but individual with title named,https://wikirate.org/~3153443,,"Jim Wright Managing Director Anne Poyet[https://wikirate.org/Anne_Poyet].....2017-10-17 18:35:08 UTC ""Jim Wright Managing Director"" at the bottom of the second page, but no signature Anne Poyet[https://wikirate.org/Anne_Poyet].....2017-10-17 19:32:31 UTC",2016
3165307,https://wikirate.org/~3165307,Walk Free Foundation+MSA policy (revised),Nissan Motor,2017,"Prohibit use of forced labour (direct / tier 1), Prohibit use of child labour (direct / tier 1)",https://wikirate.org/~3153443,,"""Renault and Nissan as an Alliance has created a number of policies with an aim to remove forced labour (including child labour) from our supplier chain"" ""The definition of “forcedlabour” in the Renault-Nissan policiesis deliberately kept wide to encompassall definitions of “modern slavery” Anne Poyet[https://wikirate.org/Anne_Poyet].....2017-10-17 18:42:37 UTC",2016
3161631,https://wikirate.org/~3161631,Business & Human Rights Resource Centre+Modern Slavery Statement,Nissan Motor,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3153443,,see the document : NissanMotor (GB) Limited:Slavery and Human Trafficking Statement for Financial Year 2015-2016 Anne Poyet[https://wikirate.org/Anne_Poyet].....2017-10-17 16:25:19 UTC,2016
3172583,https://wikirate.org/~3172583,Walk Free Foundation+MSA Identification of risks,Oak Furniture Land,2017,Geographic,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,"We source the majority of our furniture products directly from manufacturers based in Vietnam and China whom we regard as our Tier 1 suppliers. Our Tier 1 suppliers source the timber and raw materials from upstream suppliers based in the USA, China, India & Europe these include forest bureaus, timber processors and leather tanneries whom we consider as Tier 2 & 3 suppliers. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:42:56 UTC",2016
3172514,https://wikirate.org/~3172514,Walk Free Foundation+MSA supply chain disclosure,Oak Furniture Land,2017,Geographical,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,"We source the majority of our furniture products directly from manufacturers based in Vietnam and China whom we regard as our Tier 1 suppliers. Our Tier 1 suppliers source the timber and raw materials from upstream suppliers based in the USA, China, India Europe these include forest bureaus, timber processors and leather tanneries whom we consider as Tier 2 3 suppliers. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:29:03 UTC",2016
3172565,https://wikirate.org/~3172565,Walk Free Foundation+MSA risk assessment,Oak Furniture Land,2017,No,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,The Board of Directors has overall responsibility for the implementation of this policy however the Chief Financial Officer will be responsible for day to day management. Heads of Departments at all levels are also responsible for ensuring those reporting to them understand and comply with the the policy and in particular adhere to our no tolerance approach across our whole supply chain. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:41:56 UTC,2016
3172593,https://wikirate.org/~3172593,Walk Free Foundation+MSA incidents identified,Oak Furniture Land,2017,No,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,No mention of it. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:43:35 UTC,2016
3172598,https://wikirate.org/~3172598,Walk Free Foundation+MSA incidents remediation (revised),Oak Furniture Land,2017,No,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,"Oak Furniture Land recognizes the responsibility it has along with its suppliers to operate in an ethical manner. As part of this responsibility, we acknowledge the requirements of the Modern Slavery Act 2015 and operate a zero-tolerance approach to modern slavery. We are not willing to tolerate or condone modern day slavery in any part of our operations including our supply chain and will take all appropriate actions to assist the abolition of modern day slavery. We are working to ensure that there is sufficient transparency both within our own organisation and also within our supplier base and have we have developed a series of steps to mitigate the risks of slavery or human trafficking within the business. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:45:24 UTC",2016
3172627,https://wikirate.org/~3172627,Walk Free Foundation+MSA Performance Indicators,Oak Furniture Land,2017,No,https://wikirate.org/~3083114,https://www.oakfurnitureland.co.uk/page/modern-slavery-act-statement.html,We also recognise that our commitment to a no-tolerance policy to modern slavery human rights abuse is a continual journey and therefore we will continue to assess performance and as with all other areas of our business we will also identify areas in which we need to improve. Tom Baker[https://wikirate.org/Tom_Baker].....2017-10-18 09:48:14 UTC,2016
